tanggal,id_komoditas,nama_komoditas,id_harga_pangan,nama_pasar,harga
2023-11-05,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-11-06,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-11-07,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-11-08,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-11-09,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-11-10,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-11-11,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-11-12,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-11-13,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-11-14,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-11-15,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-11-16,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-11-17,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-11-18,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-11-19,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-11-20,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-11-21,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-11-22,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-11-23,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-11-24,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-11-25,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-11-26,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-11-27,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-11-28,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-11-29,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-11-30,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-12-01,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-12-02,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-12-03,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-12-04,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-12-05,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-12-06,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-12-07,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-12-08,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-12-09,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-12-10,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-12-11,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-12-12,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-12-13,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-12-14,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-12-15,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-12-16,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-12-17,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-12-18,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-12-19,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-12-20,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-12-21,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-12-22,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-12-23,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-12-24,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-12-25,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-12-26,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-12-27,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-12-28,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-12-29,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-12-30,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2023-12-31,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
2024-01-01,19,"Bawang Merah,1 kg",eyJpdiI6IlRVVHY4aGtwMjZZZGhCU0o4TlRzM2c9PSIsInZhbHVlIjoiQ3QzWUhMNTFSYW9LenluVG5wR0JBZz09IiwibWFjIjoiMDBjOTE0MjE0ZWEyOWNiMDVlZTdiNDU1OTA0ZGQwYmNiMWY3ZTUzOTY1NzU1YjNlYTE5OWJhNTFhNjFkNzk3NiIsInRhZyI6IiJ9,Pasar Beringharjo,0.0
